pr,committer,weight
17519,nuka137,0.9821470995878323
17519,Atsushi Nukariya,0.9823533829676071
17517,genvalen,0.9838516526012039
17516,nuka137,0.9821026536920934
17513,CeeThinwa,0.9819191374956461
17512,mobigelow,0.9818555435823755
17512,Guillaume Lemaitre,0.9886904969232555
17510,kohakukun,0.9837201160309996
17508,aliang,0.9895248168577909
17505,Sam Ezebunandu,0.9818535163052944
17503,Krum Arnaudov,0.9818555980059213
17502,mobigelow,0.9818259643852316
17500,Joe Lucas,0.9817875232207129
17499,Brigitta Sipocz,0.9849189143591083
17495,Gesa Stupperich,0.984158509181857
17494,Archana Subramaniyan,0.9822569625856263
17492,Pardeep Singh,0.9823253405877329
17491,aliang,0.9878702380909187
17491,Thomas J. Fan,0.9928561399089416
17489,Jeevan Anand Anne,0.9818007572129339
17488,Poorna Kumar,0.9817759824054724
17487,Krum Arnaudov,0.981798113135667
17485,icoder18,0.981135953948005
17484,Shuyib,0.9817769106292813
17484,Guillaume Lemaitre,0.9892939179873447
17483,Archana Subramaniyan,0.981760701483223
17482,Cat Chenal,0.9823604761697434
17481,Abbie Popa,0.9819095641347797
17480,Elizabeth DuPre,0.9817614634128643
17478,Mohamed Maskani,0.8815775632280661
17478,Teon L Brooks,0.9820864868754597
17476,Violeta R,0.9817579667000464
17476,Thomas J. Fan,0.9819066835742483
17473,Mariam,0.981710468550447
17473,Mariam-ke,0.9818308643184721
17472,Jake Tae,0.9819462734054231
17472,IQRA MUHAMMAD,0.9817563929525136
17471,kohakukun,0.9817307413212586
17465,kohakukun,0.9817399697405085
17459,Rafey Iqbal Rahman,0.981639246270173
17455,Greg Knowles,0.9807554623098804
17455,pgithubs,0.9813947212788806
17453,nuka137,0.9816938625660339
17453,Atsushi Nukariya,0.9820518130297226
17450,Allan,0.9881215651104209
17449,Gaurav Sheni,0.9820982605025349
17448,Juan Carlos Alfaro Jiménez,1.059846253483107
17443,Lucy Liu,0.9806452924237585
17441,Roman Yurchak,0.9798564034743991
17437,Lucy Liu,0.9793188530419134
17433,Chiara Marmo,0.9811102882789304
17432,Martina G. Vilas,1.0532857584616517
17427,Juan Carlos Alfaro Jiménez,0.9876160461173035
17418,Thomas S. Benjamin,0.9779542340309222
17418,Roman Yurchak,1.0302817597672123
17414,Bharat123rox,1.0118013709895894
17414,Bharat Raghunathan,1.0230086424590734
17414,Thomas J. Fan,1.029248867385541
17412,Uwe F. Mayer,0.9881552791444137
17410,Thomas J. Fan,0.9894184481307325
17407,Nicolas Hug,0.9777966990305352
17406,Felix Wick,1.0152219061121268
17405,Nicolas Hug,0.9777432913909208
17403,Nicolas Hug,0.977722229478695
17400,arka204,0.9646660752641356
17396,fujiaxiang,0.9791361229633498
17396,Jiaxiang,0.9840261858890631
17393,Juan Carlos Alfaro Jiménez,0.9773822425645342
17388,Geoffrey,0.9756613277168233
17388,gbolmier,1.0493392509868802
17388,Geoffrey Bolmier,1.2349617221061187
17386,Christian Lorentzen,1.031253488549286
17385,Lucy Liu,0.9789555285770263
17385,Olivier Grisel,1.0245858867046906
17384,goerch,0.9754063443341461
17383,Zaccharie Ramzi,0.9754174512727853
17379,fujiaxiang,0.9872740787907814
17379,Jiaxiang,0.9805038554546907
17377,Lucy Liu,0.9415509773259414
17377,Guillaume Lemaitre,0.9768132655578776
17373,Lucy Liu,0.9746062093637524
17369,Byron Smith,0.9765127840909091
17367,Peng Yu,0.2953702202016977
17367,Chiara Marmo,0.9823459900040358
17361,Nicolas Hug,0.9867520318123766
17361,Roman Yurchak,1.0084915818868765
17359,Thomas J. Fan,0.9734649249317892
17357,Thomas J. Fan,0.9790693210844073
17356,Guillaume Lemaitre,0.9734979464182052
17356,Olivier Grisel,0.9832118146261465
17349,maikia,0.9727965357598978
17344,Andreas C Mueller,0.9724668197782422
17344,Andreas Mueller,0.9787010097381865
17337,Lucy Liu,0.9693837608950756
17336,Juan Carlos Alfaro Jiménez,0.9722582747977863
17335,Erin Khoo,0.876659199302653
17335,erinkhoo,0.9789372340049198
17332,Thomas J. Fan,0.9758631483658423
17328,Julien Jerphanion (@jjerphan),0.9735381887429303
17325,Kevin Markham,0.9715984618696544
17323,Thomas J Fan,0.9588603675494165
17323,Thomas J. Fan,1.0239018486291243
17318,Thomas J. Fan,0.9709725850458609
17317,Thomas J. Fan,1.0034654138366423
17314,Niklas Böhm,0.9707332756443747
17314,Jan Niklas Böhm,1.180186872315105
17314,Thomas J. Fan,1.2217702346743295
17314,Olivier Grisel,1.2598464167537444
17310,aliang,0.973901767478864
17309,Swier Heeres,0.9699523862003657
17309,Swier,0.9715762872982701
17306,Juan Carlos Alfaro Jiménez,0.9823466512933108
17305,Nicolas Hug,0.9706189753134797
17290,Lucy Liu,0.9722819015275911
17272,Thomas J Fan,0.9669366478592085
17269,Lucy Liu,0.967158686133969
17266,Sylvain MARIE,1.255466084254099
17266,Sylvain Marié,1.366146644395342
17265,samskruthi reddy padigepati,0.8120327548935012
17265,haochunchang,0.9673979068704284
17265,Hao Chun Chang,1.0733464342902204
17261,Bharat123rox,0.9936434228237838
17259,Guillaume Lemaitre,0.9666965971430609
17258,Charles,0.9900861948024304
17252,Nicolas Hug,0.9674015054762181
17250,Pranava Shrisai Gande,0.9649910201149425
17249,tarun42,0.9649404878526646
17247,Juan Carlos Alfaro Jiménez,0.964570725211889
17245,Romain Tavenard,0.9644783457781841
17235,jeremie du boisberranger,0.9644577011131429
17233,zoj613,0.964280874477534
17233,Guillaume Lemaitre,0.9729290979115871
17228,Jorge Gorbe Moya,0.9830728236931092
17225,Lucy Liu,0.9651191930076629
17222,Nicolas Hug,0.9636918197177717
17222,Roman Yurchak,0.964504174285963
17216,Hugo Le Moine,0.9634590063711832
17205,Nicolas Hug,0.9628105653725266
17204,jeremie du boisberranger,0.9627155746884556
17202,Venkatachalam N,0.7705845830958488
17202,Venkatachalam,0.9495463732667397
17194,Nicolas Hug,0.9641824283302373
17193,Lucy Liu,0.9673183085041023
17193,Guillaume Lemaitre,0.9736321730233368
17192,avigupta2612,0.9786595766741241
17192,Avi Gupta,0.9876186856592747
17179,Pablo Rodriguez Mira,0.9613784743386934
17178,arka204,0.9646686739884477
17177,Roman Yurchak,0.9605444198933784
17176,Roman Yurchak,0.9659318970959596
17175,Roman Yurchak,0.9605102570242657
17172,Gaurav Dhingra,0.31724295435367633
17172,Julien Jerphanion (@jjerphan),0.9650614169714385
17169,Dmytro S Lituiev,0.03540732962708987
17169,Dmytro Lituiev,0.21147025662515964
17169,Julien Jerphanion (@jjerphan),0.9697576096211153
17169,Julien Jerphanion,1.1710129264991873
17159,rasbt,0.12636648241272883
17157,Justin Huber,0.9811956087928257
17151,Nicolas Hug,0.9979780872663416
17150,Lucy Liu,0.9581249228999767
17148,gbolmier,0.9658297083364431
17144,Lucy Liu,0.9574263195895739
17144,Thomas J Fan,0.9597303676129108
17142,Nicolas Hug,0.9583264396841982
17141,Rene Saitenmacher,0.9572201631980727
17134,Nicolas Hug,0.9586736858786967
17133,Nicolas Hug,0.9584692561389758
17132,Nicolas Hug,0.9635211529582826
17130,rdupuis,0.8879261066780658
17129,Aman Dalmia,0.0303287590343086
17129,Chiara Marmo,0.9564088139537134
17122,adrinjalali,0.9557633113945974
17115,Your Name,0.9597080448885406
17114,Your Name,0.9551938594611007
17114,skeller88,1.0218765117651611
17114,Joel Nothman,1.083492159381168
17113,Vikas Pandey,0.9552760180831301
17112,Roman Yurchak,0.9548967222512482
17107,Julien Jerphanion (@jjerphan),0.9705124203602112
17107,Julien Jerphanion,0.9884321695160416
17101,Thomas J Fan,0.9584362987945961
17100,Nicolas Hug,0.9535832795144935
17099,mathurinm,0.9547834432688959
17095,Nicolas Hug,0.9676373982884399
17093,Thomas J Fan,0.9538285059648207
17090,Lisa Schwetlick,0.9823611749541168
17090,Thomas J. Fan,0.9960480138126959
17089,Lucy Liu,0.9558896699492312
17071,Thomas J Fan,0.9524781308051782
17068,Roman Yurchak,0.9626326682776035
17068,Thomas J. Fan,0.9835708014048531
17066,Thomas J Fan,0.9506697089428771
17062,Nicolas Hug,0.9517798192654515
17061,Nicolas Hug,0.9503929887960061
17059,Nicolas Hug,0.9502885218927783
17053,Roman Yurchak,0.9675947159747448
17049,Alex Liang,0.9496723007130693
17048,chrispe92,0.9499814877484354
17040,Thomas J Fan,0.9494459356495994
17038,Wenbo Zhao,0.9188698686155133
17036,Christian Lorentzen,1.2343375525691138
17032,Nicolas Hug,0.9490514040756499
17032,Thomas J Fan,0.9504743828369906
17029,Olivier Grisel,0.947999091126785
17028,Lucy Liu,0.9539818684933628
17026,jeremie du boisberranger,0.9672533086492318
17021,Alexandre Gramfort,0.9481015407305818
17021,mathurinm,0.9494359841746693
17016,Lucy Liu,0.9523291409061884
17016,Guillaume Lemaitre,0.9682859213543481
17015,adrinjalali,0.9486477925809822
17015,Nicolas Hug,0.9481982722338326
17007,Nicolas Hug,0.9464022997576338
17004,Nicolas Hug,0.9471900488360617
17003,Nicolas Hug,0.9463752920730291
17002,Nicolas Hug,0.946355182572855
16996,Thomas J Fan,0.9466131411093696
16995,Thomas J Fan,0.9462005471380471
16994,Joel Nothman,0.9502071289604215
16993,Joel Nothman,0.9487254791690855
16993,Thomas J Fan,0.9504641965633345
16985,haochunchang,0.961605304118774
16985,Nicolas Hug,0.9659523394868222
16982,adrinjalali,0.9461539888024563
16982,Nicolas Hug,0.948161699611053
16981,Mateusz Górski,0.9477306871568726
16973,Thomas J Fan,0.9454684929999226
16968,Nicolas Hug,0.9448235271174388
16963,Thomas J Fan,0.9503761442550506
16961,arka204,0.9703449127102145
16959,Felix Wick (fwick/30621),0.9512442764570999
16957,Roman Yurchak,0.9433384698794182
16952,Thomas J Fan,0.9451059585206821
16950,Nicolas Hug,0.9426753788685063
16949,Nicolas Hug,0.9425108272620845
16948,Chiara Marmo,1.0440521051027518
16945,adrinjalali,0.9634368585796385
16942,Lucy Liu,0.9505731180337861
16937,Lucy Liu,0.9816994046971147
16937,Guillaume Lemaitre,0.9744552112359225
16935,Raghav RV,0.04313021146681021
16935,Chiara Marmo,0.946329856050676
16933,Thomas J Fan,0.94386739839124
16927,Lucy Liu,0.9469980112317006
16926,adrinjalali,0.9418873722860791
16925,Roman Yurchak,0.9444277299368895
16923,haochunchang,0.9409330372692442
16921,Lucy Liu,0.940237404577383
16918,Lucy Liu,0.9424754985196795
16909,Thomas J Fan,0.9513192340067341
16906,roei,0.9755885452949031
16906,RoeiKa,1.0048320035846974
16905,Kevin Markham,0.9387427471554627
16903,Michael Riedmann,0.938533557558342
16900,Maximiliano Marufo,1.2293772404359689
16899,Nicolas Hug,0.9378190943196331
16899,Guillaume Lemaitre,1.0073675421601067
16896,Lucy Liu,0.9374049628831418
16895,Lucy Liu,0.9375988059474051
16894,Lucy Liu,0.937402150999942
16893,Kevin Markham,0.9371447031376988
16891,Lucy Liu,0.9370573279490305
16890,Nicolas Hug,0.9395783404769276
16882,Nicolas Hug,0.9362086774110839
16876,Lucy Liu,0.9424839376325956
16871,Lucy Liu,0.9507735581388599
16868,Paweł Biernat,0.9351284781181063
16866,adrinjalali,0.9361798797965285
16850,Thomas J Fan,0.9346447956577267
16849,Nicolas Hug,0.9379266370602577
16847,DatenBiene,0.934873424438349
16834,Marcelo Beckmann,0.6445043744645222
16834,Joel Nothman,0.6661332887060257
16831,Jianling Zhong,0.9310209675780796
16826,BenjaminLiu,0.9368415196241412
16826,Loïc Estève,0.9950017506240567
16825,Maxwell Bileschi,0.9301400589951236
16823,BenjaminLiu,0.9301262245297807
16821,Alex Itkes,0.9291965451933124
16815,dwaks,0.9290837251828631
16801,rwoolston.admin,0.7243423717884925
16801,Chiara Marmo,0.928231183887223
16800,Mateusz Górski,0.9389829327760362
16791,Christian Lorentzen,0.934277057572855
16785,Toon de Boer,0.9317321880805177
16784,Thomas Bos,0.9319262201154263
16780,Nicolas Hug,0.9260792869427029
16777,Nicolas Hug,0.9259545617816092
16772,Thomas J Fan,0.9247130316978858
16772,Thomas J. Fan,0.996129941657959
16769,Nicolas Hug,0.9253905299559814
16762,Quang Nguyen,0.9276438378033205
16758,Johann Faouzi,0.9236268641360236
16748,Siqi He,1.0046441905197292
16747,arka204,0.9666689924729035
16744,rspaimoc2,0.9223564427802934
16744,raduspaimoc,0.9228371955909671
16742,Katrina Ni,0.922137023975386
16741,Lucy Liu,0.94303902213587
16741,Guillaume Lemaitre,0.9634901547805642
16739,Olivier Grisel,0.9213729518605596
16738,Johann Faouzi,0.9212832648806067
16737,Mateusz Górski,0.9493921589665123
16737,Thomas J Fan,0.960575873679322
16736,Nicolas Hug,0.9207786195286195
16728,Thomas J Fan,0.9210798810664114
16726,Roman Yurchak,0.9207725288654848
16724,adrinjalali,0.9223475886740973
16721,Matwey V. Kornilov,0.9343302940806533
16720,Christian Lorentzen,0.9190734270385851
16719,adrinjalali,0.9307740168516031
16719,Nicolas Hug,0.950362329291478
16714,Jan Niklas Böhm,0.9209386532161689
16714,Niklas Böhm,0.930754482686056
16713,Facundo Ferrin,0.9191486573571702
16711,Bernie Gray,0.9184740726227796
16711,bernie gray,0.9192769741234181
16709,Thomas J Fan,0.9177874597265762
16704,Daniël van Gelder,0.9211167355752484
16700,J0rd1smit,0.917374212067998
16700,Guillaume Lemaitre,0.9618899936868687
16698,Sönke Behrends,0.7957256125067728
16698,Katrina Ni,0.9177629141027129
16695,Vitor SRG,1.1922411918514648
16695,vitorsrg,1.211399882445141
16692,Christian Lorentzen,0.9209631062783002
16691,Christian Lorentzen,0.9478388346467549
16681,Maren Westermann,0.9146209082564146
16680,Gael Varoquaux,0.9143689680570067
16676,Andrea Maldonado,0.7963561894084523
16676,Katrina Ni,0.9141749254397422
16674,Guillaume Lemaitre,0.9133394106292814
16671,Jonathan Rahn,0.794981232947289
16671,Katrina Ni,0.9133322539330082
16662,Chiara Marmo,0.865401400862069
16662,Erich Schubert,0.8651570482120051
16662,Madhura Jayaratne,0.8677617001552885
16662,david-cortes,0.8657345364565192
16662,Qizhi  Jiang,0.866565529577383
16662,ELNS,0.8668985744659236
16662,Thomas J Fan,0.8683812850124811
16662,Samesh Lakhotia,0.8671524875188669
16662,Johann Faouzi,0.8678912236590038
16662,SHUBH CHATTERJEE,0.8679361140137002
16662,Nicolas Hug,0.8685007719072912
16662,meyer89,0.8680640728404737
16662,Guillaume Lemaitre,0.8696903799126321
16662,Joel Nothman,0.8683068290665273
16662,Adrin Jalali,0.8683848089370718
16662,Siddharth Gupta,0.8685752641356089
16662,alexshacked,0.8691912842505515
16662,mo,0.8695784170730292
16662,trimeta,0.87116718550447
16662,Thomas Li,0.8733933625043538
16656,alemaudit@gmail.com,0.919374546058152
16655,lrjball,0.9109682329763148
16652,Chiara Marmo,0.9143625491021324
16650,Zhuyi Xue,0.9189764164634853
16648,Olivier Grisel,0.9413095183318291
16633,maurapintor,0.9086954151992466
16633,Maura Pintor,0.9087026152327876
16630,Rick Mackenbach,0.9188264408936104
16625,Jeremiah Johnson,0.2990605407523511
16625,gbolmier,0.9077718681197888
16625,Geoffrey Bolmier,0.9075031338891791
16622,Nicolas Hug,0.7303388960244204
16620,Evgeni Chasnovski,0.9072872356829793
16619,Madhura Jayaratne,0.91014795887515
16610,jeremie du boisberranger,0.9067226254099907
16610,Nicolas Hug,0.9072109202658771
16609,jeremie du boisberranger,0.9063236305221758
16609,Jérémie du Boisberranger,0.9072276917885754
16609,Thomas J Fan,0.907421584741089
16606,Mai Rajborirug,0.9859209609111953
16606,Pharuj Rajborirug,1.0590586742721095
16605,happilyeverafter95,0.9096871296175354
16605,Roman Yurchak,1.3154937462810579
16605,Guillaume Lemaitre,1.4193943143116996
16596,Thomas J Fan,0.9049292013163243
16587,alexshacked,0.8691912842505515
16587,Oleksandr Pavlyk,0.8908374060286776
16587,Olivier Grisel,0.8917544064930918
16587,Guillaume Lemaitre,0.9002094716924998
16587,Joel Nothman,0.9004900658887728
16587,jeremie du boisberranger,0.9040199974783758
16587,Thomas J Fan,0.8733730353099965
16587,Jérémie du Boisberranger,0.9040292472135144
16586,jeremie du boisberranger,0.903967249724254
16585,Chiara Marmo,0.9082492837256666
16574,Thomas J Fan,0.9062978597638262
16567,Andreas Mueller,0.9033912853390224
16567,Andreas C Mueller,0.9693773492830605
16551,Erin Khoo,0.8417277298850574
16551,erinkhoo,0.9721042773278765
16550,Roman Yurchak,0.9024153713862766
16547,Roman Feldbauer,0.8943073616110016
16544,adrinjalali,0.9028821394621502
16542,adrinjalali,0.9040377055395914
16539,Bill DeRose,0.9040000728945675
16533,maikia,0.9407417303422155
16530,Shuhua Fan,0.9470973177108072
16530,jim0421,0.9382521197971091
16528,Nicolas Hug,0.9045068011291072
16525,Guillaume Lemaitre,0.91837823668921
16520,Thomas J Fan,0.898930831301521
16513,maikia,0.9059296566599907
16510,Thomas J Fan,0.8992579362487767
16509,Thomas J Fan,0.898482428904708
16508,Thomas J Fan,0.9369711957768709
16508,Joel Nothman,0.9509985813595727
16508,Olivier Grisel,0.9511017729377105
16507,Andreas Mueller,0.7764806968753628
16507,Olivier Grisel,0.7926001121125044
16507,Roman Yurchak,0.902628606078229
16502,Roman Yurchak,0.8860782584384717
16501,adrinjalali,0.8977082480697781
16500,Guillaume Lemaitre,0.8987968110523337
16499,jeremie du boisberranger,0.8982319377322071
16493,DarshanGowda0,0.8978635719624405
16493,Guillaume Lemaitre,0.9371859652560083
16472,Guillaume Lemaitre,0.8974808439197209
16466,Guillaume Lemaitre,0.8960883147003238
16463,pvstishenko,0.8996668235878905
16463,Mazay0,0.93527798640137
16460,Magdalena Zielinska,0.9114978185228724
16451,Christoph Deil,0.8949197796934866
16451,Thomas J Fan,0.9529432593717345
16449,Christian Lorentzen,0.8608553781952668
16447,CastaChick,0.8955460752762296
16442,Kyle Parsons,0.8938021060098107
16442,parsons-kyle-89,0.8934023877423662
16442,Guillaume Lemaitre,0.9001115229159411
16439,macg0406,-0.20989333892081738
16439,macg,0.7115739924387554
16439,jeremie du boisberranger,0.8925843691948219
16437,Jin-Hwan CHO,0.8938694820106458
16437,Guillaume Lemaitre,0.8968368309532103
16435,Olivier Grisel,0.8915482652192422
16434,Roman Yurchak,0.9711300590717199
16434,Thomas J. Fan,0.9858813802536863
16431,Thomas J Fan,0.894968459741089
16428,Guillaume Lemaitre,0.8908127816418495
16423,adrinjalali,0.8899400706054801
16421,zhengruifeng,0.8662532518068617
16417,Julia Piscioniere,0.9156753175916251
16416,Michal Lopuszynski,0.8927586592396668
16408,Divyaprabha M,0.9267483382677347
16404,adrinjalali,0.8893496900276713
16403,Narendra Mukherjee,0.8899589982076513
16403,narendramukherjee,0.8947510913216733
16403,Guillaume Lemaitre,0.896878431706916
16402,Olivier Grisel,0.8885606069676653
16401,Arie Pratama Sutiono,0.8895452698352385
16401,Thomas J Fan,0.8926632948256511
16400,maikia,0.8921410522642721
16397,Joel Nothman,0.895180175195441
16392,Thomas J Fan,0.8924818309583936
16392,Thomas J. Fan,0.9779678542791421
16392,Guillaume Lemaitre,1.0073398042929294
16387,maikia,0.8869665459471794
16387,Thomas J Fan,0.8963609741451875
16384,Johan Hansson,0.8853819852621039
16384,Pierre Delanoue,0.8867165685228724
16384,maikia,0.8859950392938001
16384,Olivier Grisel,0.8860481612097991
16384,Thomas J Fan,0.8862261624869383
16384,Erich Schubert,0.8863462571113433
16384,Joel Nothman,0.886699869564902
16384,Rushabh Vasani,0.8886217100966562
16384,Nicolas Hug,0.8876086384680135
16384,Adrin Jalali,0.8903369928632591
16384,Jon Haitz Legarreta Gorroño,0.889949204690584
16384,Jérémie du Boisberranger,0.8911458151921514
16384,Oleksandr Pavlyk,0.8908374060286776
16384,Edward Qian,0.890846948290375
16384,Guillaume Lemaitre,0.8908545040926507
16384,lopusz,0.8914499611778707
16384,Carlos H Brandt,0.8915609035759898
16384,Johann Faouzi,0.8915803237112504
16384,Gonthier Nicolas,0.8915858930541043
16382,Olivier Grisel,0.8854797598833158
16369,Varun Sriram,0.8839992144868223
16365,ShamanthNyk,0.8836033194734704
16361,talgatomarov,0.8832591703674678
16359,Roman Yurchak,0.8828997197792097
16352,Arthur Imbert,0.8876387331770772
16352,Roman Yurchak,0.9951462950264136
16348,Roman Feldbauer,0.8928896612497097
16348,Thomas J Fan,0.9058771102729885
16347,DatenBiene,0.8831219205343667
16346,Guillaume Lemaitre,0.9376280000567323
16345,maikia,0.8955737130645535
16344,Martina G. Vilas,0.8820355736483609
16341,maikia,0.8834601413288778
16339,hs-nazuna,0.8821284935381111
16338,Roman Feldbauer,0.882038415766864
16337,Alexandre Batisse,0.8824209176403532
16335,Arthur Imbert,0.8873187371975088
16335,Guillaume Lemaitre,0.9835156552353032
16332,Sebastian Kießling,0.8821486551941833
16331,Alexandre Batisse,0.8821118353977999
16331,Roman Yurchak,0.8828775089254615
16330,Michal Lopuszynski,0.8824935054568676
16326,George Armstrong,0.8921558493486373
16326,Guillaume Lemaitre,1.0404207121502378
16323,Rushabh Vasani,0.8820213471823116
16323,Alexandre Gramfort,0.8820935604246487
16322,marijavlajic,0.8772936984790434
16322,Alexandre Batisse,0.8813669561999303
16320,DatenBiene,0.8813810246865204
16320,Pierre Delanoue,0.8821624621454003
16319,Alonso Silva Allende,0.8818747928881728
16318,Grégoire,0.8816320260797631
16316,DatenBiene,0.8816247333246255
16314,DatenBiene,0.8813014483919657
16314,Pierre Delanoue,0.8819851396508185
